ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
904281,547155,2025-12-03,Not as Described,675.33
904282,547196,2025-03-19,Poor Quality,868.4
904283,547208,2026-05-21,Wrong Product,1097.92
904284,547217,2025-03-01,Poor Quality,951.02
904285,547222,2025-03-20,Not as Described,795.66
904286,547224,2025-05-27,Damaged,764.37
904287,547227,2026-01-24,Changed Mind,625.83
904288,547235,2025-07-26,Not as Described,1735.55
904289,547250,2025-12-09,Not as Described,1819.48
904290,547251,2025-02-28,Damaged,5141.0
904291,547256,2026-01-08,Late Delivery,1181.7
904292,547269,2026-04-10,Wrong Product,336.58
904293,547285,2026-06-25,Damaged,124.97
904294,547298,2025-06-11,Not as Described,1739.01
904295,547303,2026-04-14,Unknown,320.53
904296,547310,2025-03-01,Wrong Product,1244.23
904297,547326,2025-03-17,Late Delivery,806.89
904298,547331,2026-02-03,Late Delivery,231.31
904299,547373,2026-02-17,Damaged,182.3
904300,547426,2026-03-04,Unknown,3622.44
904301,547440,2026-04-02,Poor Quality,591.65
904302,547445,2025-06-06,Wrong Product,1588.97
904303,547448,2025-03-11,Wrong Product,711.87
904304,547455,2025-08-29,Unknown,1886.59
904305,547521,2025-03-03,Not as Described,1280.09
904306,547524,2026-03-14,Wrong Product,855.82
904307,547525,2026-02-24,Damaged,1422.74
904308,547542,2026-05-22,Poor Quality,734.82
904309,547551,2026-04-16,Changed Mind,1183.31
904310,547552,2026-01-21,Not as Described,644.41
904311,547560,2025-05-26,Wrong Product,1325.08
904312,547571,2026-07-06,Late Delivery,7529.29
904313,547572,2026-03-01,Wrong Product,1139.77
904314,547584,2025-03-07,Damaged,142.76
904315,547591,2025-02-10,Not as Described,4987.76
904316,547617,2026-04-01,Wrong Product,1536.79
904317,547652,2025-09-23,Poor Quality,176.07
904318,547656,2025-05-03,Poor Quality,671.17
904319,547660,2025-05-05,Damaged,1539.13
904320,547664,2025-08-14,Wrong Product,2774.06
904321,547715,2025-03-14,Poor Quality,480.22
904322,547747,2026-02-26,Poor Quality,2768.57
904323,547757,2025-02-06,Not as Described,610.23
904324,547773,2025-05-25,Poor Quality,8396.57
904325,547775,2025-02-19,Wrong Product,2878.26
904326,547793,2026-03-31,Damaged,600.12
904327,547797,2025-07-23,Wrong Product,1220.05
904328,547798,2025-10-12,Not as Described,401.35
904329,547807,2025-11-19,Poor Quality,231.16
904330,547837,2026-07-05,Poor Quality,2593.04
904331,547853,2025-03-16,Poor Quality,804.07
904332,547857,2025-10-19,Poor Quality,651.32
904333,547864,2026-06-18,Late Delivery,143.11
904334,547866,2025-07-21,Poor Quality,861.78
904335,547870,2025-04-14,Wrong Product,2590.51
904336,547885,2025-05-28,Late Delivery,1063.14
904337,547916,2025-12-30,Unknown,1433.31
904338,547925,2026-02-01,Damaged,1215.92
904339,547947,2025-06-10,Changed Mind,764.61
904340,547948,2025-02-22,Wrong Product,2150.48
904341,547971,2025-02-20,Not as Described,798.37
904342,548001,2026-05-24,Damaged,2183.18
904343,548002,2025-11-04,Poor Quality,970.97
904344,548009,2025-09-15,Poor Quality,1519.77
904345,548016,2026-03-14,Wrong Product,2327.62
904346,548031,2026-03-25,Unknown,2223.16
904347,548051,2025-10-18,Poor Quality,579.79
904348,548053,2025-03-17,Not as Described,791.23
904349,548064,2026-03-18,Poor Quality,571.16
904350,548065,2026-03-20,Poor Quality,1010.99
904351,548076,2025-02-03,Late Delivery,1442.2
904352,548079,2026-01-22,Poor Quality,641.57
904353,548086,2026-01-05,Poor Quality,2221.26
904354,548091,2025-05-23,Not as Described,694.15
904355,548092,2026-01-02,Poor Quality,2088.48
904356,548101,2025-12-15,Late Delivery,245.06
904357,548105,2025-08-07,Changed Mind,1542.48
904358,548118,2025-08-09,Wrong Product,2352.59
904359,548119,2025-04-09,Not as Described,1592.01
904360,548120,2026-03-25,Late Delivery,4780.43
904361,548139,2026-04-08,Damaged,251.24
904362,548158,2026-05-03,Not as Described,702.53
904363,548164,2025-02-09,Poor Quality,1303.12
904364,548179,2025-09-28,Damaged,873.72
904365,548183,2025-12-31,Poor Quality,3284.48
904366,548187,2025-10-23,Changed Mind,1646.63
904367,548208,2025-10-17,Changed Mind,954.4
904368,548211,2026-01-23,Damaged,484.37
904369,548222,2025-03-10,Changed Mind,794.18
904370,548227,2025-05-27,Wrong Product,80.71
904371,548235,2025-09-05,Damaged,393.43
904372,548266,2025-01-21,Damaged,1478.59
904373,548295,2026-04-08,Late Delivery,913.71
904374,548303,2026-04-04,Poor Quality,948.0
904375,548304,2025-06-17,Wrong Product,3183.59
904376,548317,2025-06-22,Poor Quality,762.68
904377,548323,2025-10-31,Changed Mind,1198.64
904378,548326,2025-06-19,Not as Described,2135.89
904379,548329,2026-04-08,Damaged,1622.26
904380,548339,2026-06-09,Changed Mind,739.43
904381,548358,2025-01-21,Poor Quality,342.25
904382,548364,2025-06-12,Not as Described,3103.02
904383,548375,2026-01-31,Poor Quality,2179.53
904384,548377,2025-05-11,Damaged,1995.44
904385,548389,2026-03-20,Wrong Product,1974.78
904386,548394,2025-12-03,Poor Quality,2170.93
904387,548403,2026-07-07,Poor Quality,2252.25
904388,548453,2026-06-10,Not as Described,945.2
904389,548471,2026-05-11,Damaged,1497.51
904390,548479,2025-05-29,Not as Described,2505.73
904391,548480,2025-10-17,Not as Described,1418.87
904392,548488,2025-02-06,Late Delivery,857.08
904393,548491,2025-12-31,Not as Described,424.22
904394,548495,2026-01-07,Not as Described,280.61
904395,548506,2026-04-07,Poor Quality,1577.96
904396,548509,2025-03-24,Damaged,419.09
904397,548528,2025-04-01,Poor Quality,5571.49
904398,548536,2025-08-08,Poor Quality,721.49
904399,548570,2026-01-15,Damaged,1448.61
904400,548574,2026-02-11,Changed Mind,666.07
904401,548575,2025-11-09,Damaged,2528.95
904402,548609,2026-03-11,Damaged,1855.35
904403,548612,2025-09-20,Late Delivery,184.13
904404,548619,2025-07-21,Poor Quality,1051.51
904405,548621,2025-05-31,Damaged,260.09
904406,548624,2025-06-14,Wrong Product,2757.93
904407,548628,2025-08-21,Wrong Product,3178.59
904408,548642,2025-08-28,Poor Quality,311.35
904409,548645,2025-10-07,Not as Described,381.09
904410,548652,2026-01-20,Wrong Product,446.09
904411,548660,2025-12-06,Poor Quality,1443.07
904412,548664,2025-05-23,Poor Quality,1690.56
904413,548701,2025-05-22,Damaged,2637.07
904414,548713,2025-12-06,Late Delivery,1639.99
904415,548721,2026-07-01,Late Delivery,50.74
904416,548731,2025-02-15,Poor Quality,698.6
904417,548740,2026-04-23,Not as Described,1484.13
904418,548751,2025-02-08,Not as Described,1169.32
904419,548754,2025-04-06,Poor Quality,2673.91
904420,548773,2026-02-09,Late Delivery,1269.28
904421,548774,2026-06-22,Late Delivery,6598.68
904422,548777,2025-09-24,Damaged,363.83
904423,548780,2026-02-16,Damaged,489.05
904424,548802,2025-12-30,Wrong Product,1787.54
904425,548813,2025-05-29,Not as Described,2423.77
904426,548820,2025-04-06,Poor Quality,1338.58
904427,548838,2026-06-17,Not as Described,403.37
904428,548839,2025-02-21,Unknown,1015.68
904429,548845,2025-04-04,Wrong Product,534.37
904430,548850,2025-11-12,Not as Described,456.99
904431,548867,2025-10-13,Changed Mind,658.38
904432,548895,2025-05-20,Changed Mind,1067.6
904433,548914,2026-04-03,Poor Quality,799.73
904434,548916,2025-12-25,Poor Quality,132.01
904435,548919,2026-03-11,Damaged,2290.97
904436,548926,2025-05-12,Poor Quality,4015.75
904437,548938,2025-10-01,Damaged,1138.78
904438,548962,2025-06-28,Damaged,112.2
904439,548970,2025-06-30,Poor Quality,1197.44
904440,548972,2026-06-26,Not as Described,2295.64
904441,548975,2026-04-04,Wrong Product,953.63
904442,548979,2025-12-08,Damaged,672.91
904443,549003,2026-05-25,Wrong Product,1140.1
904444,549013,2026-02-25,Damaged,1511.36
904445,549033,2026-05-15,Changed Mind,592.89
904446,549048,2025-12-08,Poor Quality,2325.47
904447,549068,2025-06-01,Damaged,1154.92
904448,549085,2025-11-23,Poor Quality,277.53
904449,549090,2026-01-04,Damaged,521.6
904450,549098,2026-02-26,Changed Mind,3710.68
904451,549111,2025-07-10,Poor Quality,5441.71
904452,549117,2025-01-23,Wrong Product,6528.09
904453,549127,2025-03-13,Wrong Product,3576.83
904454,549141,2025-06-03,Poor Quality,253.57
904455,549162,2025-04-14,Not as Described,472.42
904456,549190,2025-05-27,Wrong Product,759.02
904457,549199,2025-06-19,Poor Quality,1843.29
904458,549213,2025-09-10,Not as Described,612.41
904459,549217,2026-06-18,Not as Described,97.28
904460,549220,2025-05-29,Late Delivery,2345.48
904461,549228,2026-02-16,Poor Quality,664.64
904462,549241,2025-05-16,Poor Quality,2309.44
904463,549246,2025-09-09,Damaged,1232.24
904464,549271,2026-04-11,Poor Quality,703.63
904465,549281,2026-07-22,Wrong Product,799.7
904466,549295,2025-09-25,Changed Mind,532.77
904467,549296,2026-05-02,Poor Quality,845.09
904468,549299,2025-01-11,Damaged,3938.79
904469,549303,2025-10-25,Damaged,536.7
904470,549312,2025-01-16,Poor Quality,2194.16
904471,549316,2025-10-14,Changed Mind,2769.62
904472,549317,2025-09-25,Poor Quality,641.03
904473,549328,2026-04-18,Wrong Product,1138.94
904474,549332,2025-07-04,Damaged,291.38
904475,549358,2025-12-21,Unknown,733.18
904476,549364,2026-04-10,Changed Mind,670.75
904477,549409,2026-03-16,Poor Quality,386.14
904478,549416,2025-10-08,Damaged,540.53
904479,549430,2025-12-18,Not as Described,773.28
904480,549433,2025-07-10,Late Delivery,617.55
904481,549443,2025-08-06,Poor Quality,2675.08
904482,549446,2025-09-23,Late Delivery,3287.34
904483,549452,2026-06-19,Damaged,691.92
904484,549471,2025-06-04,Late Delivery,2722.28
904485,549474,2025-10-30,Poor Quality,4233.96
904486,549503,2025-09-12,Poor Quality,802.74
904487,549509,2026-05-16,Unknown,1342.52
904488,549513,2026-05-28,Changed Mind,268.69
904489,549537,2026-05-03,Late Delivery,2099.68
904490,549540,2026-04-14,Damaged,3245.49
904491,549592,2025-10-29,Poor Quality,3076.11
904492,549596,2025-01-22,Damaged,256.23
904493,549600,2025-09-02,Changed Mind,4237.2
904494,549620,2025-10-03,Late Delivery,2003.4
904495,549638,2025-05-25,Damaged,266.35
904496,549646,2026-05-23,Late Delivery,2104.58
904497,549656,2025-02-16,Late Delivery,816.35
904498,549658,2026-06-13,Late Delivery,1085.26
904499,549677,2025-11-26,Changed Mind,4092.69
904500,549678,2026-04-20,Poor Quality,306.46
904501,549703,2025-05-05,Poor Quality,2215.88
904502,549711,2025-06-14,Late Delivery,1823.68
904503,549715,2025-07-07,Wrong Product,3664.41
904504,549722,2025-09-29,Not as Described,1448.49
904505,549723,2025-11-28,Damaged,2341.21
904506,549738,2025-03-11,Changed Mind,2455.56
904507,549760,2025-02-03,Late Delivery,699.21
904508,549768,2025-04-14,Wrong Product,3014.02
904509,549769,2025-03-24,Poor Quality,1069.86
904510,549773,2025-04-22,Poor Quality,1247.93
904511,549775,2025-02-21,Damaged,1594.58
904512,549777,2025-08-22,Changed Mind,6620.58
904513,549784,2026-06-24,Wrong Product,981.59
904514,549785,2026-01-17,Unknown,2229.89
904515,549792,2026-04-13,Poor Quality,650.31
904516,549807,2025-09-10,Not as Described,2823.47
904517,549815,2026-02-15,Changed Mind,385.72
904518,549825,2025-06-01,Poor Quality,575.38
904519,549831,2026-05-14,Unknown,4025.02
904520,549847,2025-09-19,Damaged,608.69
904521,549852,2025-09-15,Damaged,1318.24
904522,549853,2025-09-05,Damaged,1355.06
904523,549870,2026-01-20,Late Delivery,2240.33
904524,549874,2025-09-06,Not as Described,689.23
904525,549883,2026-03-06,Damaged,2219.0
904526,549893,2025-12-09,Damaged,1281.88
904527,549903,2026-04-21,Poor Quality,416.25
904528,549905,2025-07-01,Wrong Product,1129.8
904529,549909,2025-04-28,Changed Mind,486.87
904530,549912,2025-12-21,Wrong Product,612.85
904531,549931,2025-04-17,Damaged,645.3
904532,549975,2026-01-26,Damaged,2720.07
904533,549993,2025-03-27,Changed Mind,757.24
904534,549996,2025-01-17,Late Delivery,1582.82
904535,549998,2026-06-26,Wrong Product,816.49
904536,550004,2025-04-04,Damaged,2408.95
904537,550013,2025-10-31,Damaged,266.56
904538,550014,2025-08-20,Wrong Product,1897.37
904539,550025,2026-04-27,Changed Mind,2737.74
904540,550044,2025-09-22,Poor Quality,437.13
904541,550057,2025-08-14,Not as Described,726.91
904542,550062,2025-03-29,Changed Mind,2788.42
904543,550079,2025-09-21,Changed Mind,707.79
904544,550080,2026-01-06,Not as Described,544.69
904545,550092,2025-03-26,Not as Described,558.62
904546,550102,2025-06-19,Poor Quality,497.62
904547,550112,2025-12-25,Late Delivery,791.69
904548,550125,2026-04-09,Not as Described,708.53
904549,550142,2025-08-31,Poor Quality,252.29
904550,550147,2026-01-07,Changed Mind,1058.33
904551,550157,2025-07-01,Poor Quality,1404.07
904552,550161,2025-09-17,Late Delivery,2351.15
904553,550187,2026-03-27,Not as Described,675.73
904554,550189,2026-07-16,Late Delivery,306.39
904555,550222,2025-08-22,Damaged,1080.52
904556,550225,2026-03-02,Changed Mind,1481.95
904557,550234,2025-12-14,Not as Described,635.44
904558,550257,2025-04-18,Poor Quality,2109.39
904559,550261,2026-03-07,Changed Mind,450.81
904560,550271,2026-01-10,Changed Mind,2207.36
904561,550275,2025-09-02,Not as Described,1467.11
904562,550279,2025-12-07,Damaged,3776.46
904563,550288,2026-01-11,Poor Quality,1418.84
904564,550289,2025-07-19,Late Delivery,727.63
904565,550290,2026-03-24,Damaged,977.99
904566,550304,2025-05-19,Damaged,1086.05
904567,550342,2025-02-21,Damaged,1077.01
904568,550365,2025-06-12,Late Delivery,652.53
904569,550367,2026-02-06,Late Delivery,1530.07
904570,550375,2025-02-20,Not as Described,2888.42
904571,550382,2025-02-19,Poor Quality,1681.35
904572,550386,2025-09-29,Changed Mind,1371.76
904573,550388,2025-04-16,Wrong Product,1255.24
904574,550419,2025-03-17,Poor Quality,1430.39
904575,550422,2026-05-25,Poor Quality,767.59
904576,550434,2025-02-23,Changed Mind,2631.65
904577,550438,2026-06-16,Changed Mind,1440.86
904578,550457,2026-04-05,Poor Quality,1768.62
904579,550459,2026-06-23,Poor Quality,904.74
904580,550466,2025-06-23,Not as Described,1635.43
904581,550474,2026-06-22,Not as Described,250.85
904582,550496,2025-11-04,Damaged,947.71
904583,550500,2026-04-16,Damaged,1093.58
904584,550512,2025-08-27,Not as Described,52.05
904585,550521,2025-09-30,Changed Mind,479.02
904586,550534,2025-03-25,Late Delivery,1670.87
904587,550540,2025-05-30,Late Delivery,3394.2
904588,550550,2025-10-27,Not as Described,81.12
904589,550587,2026-04-04,Damaged,1180.13
904590,550588,2026-02-20,Late Delivery,593.39
904591,550591,2026-03-20,Late Delivery,801.66
904592,550599,2025-03-10,Poor Quality,602.63
904593,550605,2026-04-13,Damaged,9994.44
904594,550611,2025-06-05,Late Delivery,1192.5
904595,550616,2026-04-10,Not as Described,1045.43
904596,550617,2025-12-10,Poor Quality,1475.11
904597,550618,2025-02-20,Damaged,849.59
904598,550625,2025-01-29,Late Delivery,395.12
904599,550635,2025-04-11,Not as Described,2324.33
904600,550645,2026-07-16,Poor Quality,433.88
904601,550649,2025-01-16,Wrong Product,1120.45
904602,550673,2026-05-29,Changed Mind,1080.83
904603,550686,2025-11-19,Damaged,1247.97
904604,550711,2025-01-30,Not as Described,2265.11
904605,550729,2026-03-01,Not as Described,560.52
904606,550740,2026-06-13,Not as Described,1989.17
904607,550741,2025-02-06,Not as Described,929.55
904608,550744,2025-11-21,Changed Mind,3979.48
904609,550750,2025-05-05,Changed Mind,894.25
904610,550776,2026-05-22,Not as Described,1058.35
904611,550787,2026-03-30,Damaged,1265.0
904612,550794,2025-06-07,Not as Described,1803.8
904613,550801,2026-06-22,Not as Described,1407.49
904614,550808,2026-04-08,Late Delivery,1794.79
904615,550809,2025-10-21,Poor Quality,5933.65
904616,550815,2026-01-09,Not as Described,1192.51
904617,550819,2025-06-08,Changed Mind,106.67
904618,550825,2025-10-17,Damaged,3428.7
904619,550832,2026-04-27,Poor Quality,727.61
904620,550837,2025-04-14,Poor Quality,580.14
904621,550838,2025-11-25,Poor Quality,732.71
904622,550847,2025-08-18,Not as Described,747.84
904623,550856,2025-09-06,Not as Described,61.18
904624,550861,2025-06-21,Damaged,1415.64
904625,550865,2026-04-13,Damaged,547.42
904626,550867,2025-12-28,Changed Mind,1950.2
904627,550880,2025-06-10,Wrong Product,1955.18
904628,550885,2026-01-26,Not as Described,270.39
904629,550887,2025-02-05,Poor Quality,1117.86
904630,550893,2026-04-09,Wrong Product,140.0
904631,550900,2025-06-08,Not as Described,1593.86
904632,550909,2025-06-21,Damaged,413.23
904633,550910,2026-02-27,Changed Mind,225.7
904634,550919,2025-10-24,Late Delivery,563.25
904635,550936,2025-08-14,Poor Quality,562.21
904636,550937,2025-08-17,Late Delivery,880.15
904637,550943,2026-03-23,Poor Quality,6960.01
904638,550964,2026-04-18,Late Delivery,1956.65
904639,550966,2025-10-23,Changed Mind,107.94
904640,550987,2025-02-08,Late Delivery,92.57
904641,551010,2025-09-26,Damaged,246.59
904642,551011,2025-11-23,Wrong Product,288.66
904643,551012,2025-02-14,Changed Mind,509.13
904644,551016,2025-07-30,Damaged,1126.16
904645,551038,2026-06-28,Not as Described,822.14
904646,551039,2026-01-07,Wrong Product,734.81
904647,551040,2025-01-13,Not as Described,244.33
904648,551078,2026-05-06,Not as Described,1132.1
904649,551098,2025-06-18,Poor Quality,719.74
904650,551129,2026-05-26,Poor Quality,874.39
904651,551138,2025-07-22,Wrong Product,2727.86
904652,551149,2025-03-30,Wrong Product,69.4
904653,551150,2025-11-07,Not as Described,2183.62
904654,551153,2026-03-19,Changed Mind,540.71
904655,551162,2025-03-08,Damaged,969.35
904656,551166,2025-10-30,Poor Quality,4277.87
904657,551171,2025-10-20,Changed Mind,1550.55
904658,551202,2025-06-26,Not as Described,416.3
904659,551206,2025-11-02,Not as Described,399.62
904660,551225,2026-02-01,Wrong Product,316.02
904661,551243,2026-06-19,Wrong Product,1629.01
904662,551249,2026-04-29,Poor Quality,1196.69
904663,551261,2025-07-04,Poor Quality,1008.3
904664,551267,2025-06-07,Poor Quality,404.44
904665,551307,2025-01-30,Damaged,405.0
904666,551308,2026-06-11,Not as Described,6270.68
904667,551309,2025-07-09,Late Delivery,1814.14
904668,551334,2025-06-24,Changed Mind,1061.11
904669,551355,2025-07-14,Damaged,4729.7
