CustomerID,CustomerName,Gender,Age,Region,CustomerSegment,JoinDate
12987,Customer_12987,Male,59,South,Consumer,2024-03-23
12988,Customer_12988,Female,33,East,Consumer,2022-10-06
12989,Customer_12989,Female,29,North,Small Business,2022-08-02
12990,Customer_12990,Female,18,North,Small Business,2025-08-01
12991,Customer_12991,Male,25,North,Consumer,2023-12-19
12992,Customer_12992,Female,65,West,Consumer,2024-08-27
12993,Customer_12993,Female,67,West,Small Business,2025-07-21
12994,Customer_12994,Male,30,Central,Small Business,2024-10-31
12995,Customer_12995,Male,32,South,Small Business,2024-05-20
12996,Customer_12996,Female,61,East,Consumer,2024-12-06
12997,Customer_12997,Male,25,Central,Enterprise,2023-03-14
12998,Customer_12998,Male,27,North,Consumer,2023-11-02
12999,Customer_12999,Male,63,West,Consumer,2024-06-22
13000,Customer_13000,Female,22,West,Consumer,2025-12-21
13001,Customer_13001,Female,67,North,Consumer,2025-12-26
13002,Customer_13002,Female,36,Central,Consumer,2025-02-27
13003,Customer_13003,Male,64,West,Consumer,2024-11-11
13004,Customer_13004,Female,55,North,Consumer,2024-06-10
13005,Customer_13005,Female,28,North,Small Business,2023-01-24
13006,Customer_13006,Female,60,North,Consumer,2022-05-15
13007,Customer_13007,Female,37,South,Consumer,2023-06-16
13008,Customer_13008,Male,37,East,Consumer,2022-08-08
13009,Customer_13009,Female,38,East,Consumer,2022-11-29
13010,Customer_13010,Male,35,South,Consumer,2025-02-27
13011,Customer_13011,Female,67,Central,Consumer,2024-11-21
13012,Customer_13012,Male,27,South,Enterprise,2025-12-19
13013,Customer_13013,Male,51,North,Small Business,2025-08-14
13014,Customer_13014,Male,43,South,Small Business,2022-12-23
13015,Customer_13015,Female,47,East,Consumer,2023-02-05
13016,Customer_13016,Male,26,East,Consumer,2024-06-14
13017,Customer_13017,Female,63,South,Consumer,2024-09-16
13018,Customer_13018,Male,68,North,Small Business,2023-12-10
13019,Customer_13019,Male,48,West,Consumer,2024-11-23
13020,Customer_13020,Female,59,Central,Consumer,2022-09-05
13021,Customer_13021,Male,21,South,Consumer,2024-08-03
13022,Customer_13022,Male,23,South,Consumer,2022-02-11
13023,Customer_13023,Female,31,East,Enterprise,2024-03-11
13024,Customer_13024,Male,21,West,Small Business,2022-05-03
13025,Customer_13025,Male,43,South,Small Business,2022-01-27
13026,Customer_13026,Male,64,Central,Consumer,2023-07-25
13027,Customer_13027,Other,65,East,Small Business,2025-03-16
13028,Customer_13028,Female,56,East,Consumer,2023-05-11
13029,Customer_13029,Female,34,East,Enterprise,2023-05-01
13030,Customer_13030,Female,36,Central,Consumer,2024-06-17
13031,Customer_13031,Male,68,West,Consumer,2023-12-12
13032,Customer_13032,Male,66,North,Small Business,2025-02-25
13033,Customer_13033,Female,23,South,Consumer,2023-01-11
13034,Customer_13034,Male,46,East,Small Business,2023-10-27
13035,Customer_13035,Male,28,South,Enterprise,2024-02-22
13036,Customer_13036,Male,33,West,Consumer,2024-04-30
13037,Customer_13037,Male,47,West,Consumer,2025-01-11
13038,Customer_13038,Unknown,42,West,Consumer,2023-11-05
13039,Customer_13039,Male,57,Central,Small Business,2025-01-31
13040,Customer_13040,Female,28,South,Consumer,2022-12-28
13041,Customer_13041,Male,24,Central,Consumer,2023-11-15
13042,Customer_13042,Unknown,43,West,Consumer,2025-07-03
13043,Customer_13043,Male,39,South,Consumer,2022-09-04
13044,Customer_13044,Male,42,West,Small Business,2025-04-30
13045,Customer_13045,Female,36,North,Consumer,2023-06-19
13046,Customer_13046,Female,48,West,Consumer,2022-11-10
13047,Customer_13047,Male,43,East,Small Business,2025-07-23
13048,Customer_13048,Male,59,South,Consumer,2025-10-28
13049,Customer_13049,Male,58,West,Consumer,2023-03-20
13050,Customer_13050,Male,53,East,Consumer,2024-05-18
13051,Customer_13051,Male,40,South,Consumer,2025-05-03
13052,Customer_13052,Female,64,North,Consumer,2025-07-05
13053,Customer_13053,Male,30,East,Enterprise,2023-08-05
13054,Customer_13054,Male,42,East,Small Business,2024-05-20
13055,Customer_13055,Female,19,Central,Small Business,2025-10-15
13056,Customer_13056,Other,19,Central,Enterprise,2023-07-02
13057,Customer_13057,Female,33,East,Consumer,2025-02-05
13058,Customer_13058,Male,26,West,Consumer,2024-11-13
13059,Customer_13059,Male,45,East,Consumer,2023-04-10
13060,Customer_13060,Other,30,West,Small Business,2024-11-11
13061,Customer_13061,Male,52,South,Small Business,2023-05-17
13062,Customer_13062,Male,58,South,Consumer,2024-04-30
13063,Customer_13063,Female,30,East,Consumer,2023-12-17
13064,Customer_13064,Female,48,North,Consumer,2024-06-10
13065,Customer_13065,Female,38,West,Consumer,2023-05-16
13066,Customer_13066,Male,49,West,Small Business,2024-01-05
13067,Customer_13067,Male,51,South,Consumer,2023-08-16
13068,Customer_13068,Other,25,East,Enterprise,2023-02-11
13069,Customer_13069,Male,58,Central,Consumer,2025-09-15
13070,Customer_13070,Female,65,West,Small Business,2023-12-04
13071,Customer_13071,Female,19,South,Enterprise,2022-10-13
13072,Customer_13072,Female,55,South,Enterprise,2022-05-27
13073,Customer_13073,Male,49,West,Consumer,2024-03-04
13074,Customer_13074,Male,57,East,Consumer,2023-01-19
13075,Customer_13075,Female,45,North,Consumer,2022-01-11
13076,Customer_13076,Female,54,South,Consumer,2022-10-03
13077,Customer_13077,Other,58,Central,Consumer,2024-06-04
13078,Customer_13078,Male,18,West,Enterprise,2024-08-21
13079,Customer_13079,Male,58,Central,Consumer,2022-10-30
13080,Customer_13080,Other,27,West,Consumer,2022-07-23
13081,Customer_13081,Female,21,Central,Consumer,2022-12-11
13082,Customer_13082,Female,52,South,Small Business,2024-04-05
13083,Customer_13083,Male,27,West,Enterprise,2025-07-13
13084,Customer_13084,Female,64,North,Consumer,2022-01-22
13085,Customer_13085,Female,28,West,Consumer,2024-04-18
13086,Customer_13086,Female,31,East,Small Business,2023-06-20
13087,Customer_13087,Male,55,South,Small Business,2025-01-24
13088,Customer_13088,Male,29,Central,Consumer,2024-09-07
13089,Customer_13089,Female,62,Central,Small Business,2022-09-20
13090,Customer_13090,Male,34,North,Enterprise,2023-08-07
13091,Customer_13091,Male,33,East,Consumer,2024-10-09
13092,Customer_13092,Other,52,South,Consumer,2023-01-18
13093,Customer_13093,Male,19,East,Consumer,2024-07-05
13094,Customer_13094,Female,28,West,Consumer,2023-01-27
13095,Customer_13095,Male,58,South,Consumer,2024-06-07
13096,Customer_13096,Female,20,Central,Consumer,2023-06-24
13097,Customer_13097,Unknown,46,North,Consumer,2025-01-20
13098,Customer_13098,Male,35,West,Consumer,2023-07-20
13099,Customer_13099,Male,37,West,Consumer,2025-03-28
13100,Customer_13100,Male,64,South,Consumer,2024-06-02
13101,Customer_13101,Male,31,South,Consumer,2022-08-16
13102,Customer_13102,Female,51,West,Consumer,2023-04-18
13103,Customer_13103,Female,66,West,Consumer,2023-01-07
13104,Customer_13104,Male,48,South,Consumer,2025-10-31
13105,Customer_13105,Male,57,East,Small Business,2022-02-06
13106,Customer_13106,Male,59,North,Consumer,2023-11-22
13107,Customer_13107,Female,35,South,Enterprise,2024-04-23
13108,Customer_13108,Male,47,East,Consumer,2024-11-26
13109,Customer_13109,Female,42,North,Consumer,2022-04-11
13110,Customer_13110,Female,36,West,Consumer,2025-04-28
13111,Customer_13111,Female,25,West,Small Business,2023-10-20
13112,Customer_13112,Male,45,Central,Small Business,2022-03-31
13113,Customer_13113,Female,25,West,Enterprise,2024-10-26
13114,Customer_13114,Male,48,Central,Enterprise,2024-06-23
13115,Customer_13115,Male,20,East,Consumer,2025-03-08
13116,Customer_13116,Female,20,East,Consumer,2022-04-05
13117,Customer_13117,Female,61,Central,Consumer,2023-09-24
13118,Customer_13118,Male,39,East,Consumer,2025-11-10
13119,Customer_13119,Male,34,North,Consumer,2022-05-03
13120,Customer_13120,Male,53,West,Small Business,2025-08-01
13121,Customer_13121,Male,34,Central,Enterprise,2023-01-01
13122,Customer_13122,Male,31,West,Consumer,2023-11-22
13123,Customer_13123,Male,68,East,Consumer,2022-11-21
13124,Customer_13124,Male,26,West,Consumer,2023-02-11
13125,Customer_13125,Female,47,Central,Small Business,2024-09-22
13126,Customer_13126,Female,38,North,Consumer,2023-06-03
13127,Customer_13127,Female,29,West,Enterprise,2024-06-14
13128,Customer_13128,Male,54,South,Small Business,2022-03-18
13129,Customer_13129,Other,49,East,Consumer,2022-08-22
13130,Customer_13130,Female,28,East,Consumer,2024-04-09
13131,Customer_13131,Female,37,North,Consumer,2023-08-09
13132,Customer_13132,Female,52,South,Enterprise,2023-04-29
13133,Customer_13133,Female,64,East,Consumer,2022-09-28
13134,Customer_13134,Female,63,North,Enterprise,2024-07-27
13135,Customer_13135,Male,28,South,Consumer,2023-04-14
13136,Customer_13136,Female,69,West,Small Business,2023-09-24
13137,Customer_13137,Female,25,South,Consumer,2023-07-01
13138,Customer_13138,Female,21,East,Consumer,2023-12-20
13139,Customer_13139,Female,44,Central,Small Business,2024-10-04
13140,Customer_13140,Male,61,South,Small Business,2022-09-27
13141,Customer_13141,Male,57,South,Small Business,2023-08-28
13142,Customer_13142,Female,55,East,Consumer,2024-08-22
13143,Customer_13143,Female,64,West,Enterprise,2023-01-13
13144,Customer_13144,Female,47,Central,Enterprise,2022-06-26
13145,Customer_13145,Male,61,Central,Consumer,2022-10-01
13146,Customer_13146,Male,65,West,Enterprise,2023-09-29
13147,Customer_13147,Female,65,South,Consumer,2022-01-27
13148,Customer_13148,Female,44,North,Small Business,2023-07-30
13149,Customer_13149,Female,38,South,Consumer,2022-03-01
13150,Customer_13150,Male,69,North,Enterprise,2024-01-01
13151,Customer_13151,Female,37,West,Consumer,2025-05-25
13152,Customer_13152,Male,21,West,Consumer,2023-10-23
13153,Customer_13153,Female,28,North,Consumer,2022-09-27
13154,Customer_13154,Male,30,West,Consumer,2025-02-13
13155,Customer_13155,Male,26,South,Consumer,2022-09-02
13156,Customer_13156,Female,21,East,Consumer,2023-10-22
13157,Customer_13157,Female,29,West,Small Business,2022-03-26
13158,Customer_13158,Male,26,East,Enterprise,2024-06-25
13159,Customer_13159,Female,30,East,Small Business,2023-06-20
13160,Customer_13160,Male,65,North,Small Business,2022-03-30
13161,Customer_13161,Male,43,East,Consumer,2023-07-03
13162,Customer_13162,Male,55,West,Consumer,2024-05-03
13163,Customer_13163,Male,59,Central,Consumer,2024-06-13
13164,Customer_13164,Female,30,East,Consumer,2023-05-22
13165,Customer_13165,Male,56,East,Enterprise,2023-02-12
13166,Customer_13166,Female,45,West,Consumer,2025-07-18
13167,Customer_13167,Female,36,Central,Enterprise,2023-06-08
13168,Customer_13168,Male,41,South,Consumer,2023-08-30
13169,Customer_13169,Female,36,East,Small Business,2024-09-29
13170,Customer_13170,Male,66,West,Consumer,2023-03-24
13171,Customer_13171,Female,30,East,Consumer,2023-06-27
13172,Customer_13172,Male,30,North,Small Business,2024-08-06
13173,Customer_13173,Male,45,East,Consumer,2022-12-16
13174,Customer_13174,Male,19,North,Small Business,2024-05-01
13175,Customer_13175,Male,27,East,Consumer,2022-11-24
13176,Customer_13176,Male,39,East,Consumer,2025-08-02
13177,Customer_13177,Female,30,Central,Enterprise,2024-11-24
13178,Customer_13178,Female,26,East,Consumer,2023-09-15
13179,Customer_13179,Female,50,South,Small Business,2023-05-03
13180,Customer_13180,Female,31,South,Consumer,2023-05-02
13181,Customer_13181,Male,65,Central,Consumer,2022-05-25
13182,Customer_13182,Male,37,North,Consumer,2024-01-26
13183,Customer_13183,Male,32,East,Consumer,2022-05-26
13184,Customer_13184,Male,49,North,Consumer,2024-10-17
13185,Customer_13185,Female,50,West,Consumer,2024-04-07
13186,Customer_13186,Female,34,East,Consumer,2023-09-19
13187,Customer_13187,Male,41,South,Small Business,2025-07-19
13188,Customer_13188,Male,47,South,Small Business,2023-06-18
13189,Customer_13189,Female,30,Central,Consumer,2023-09-22
13190,Customer_13190,Female,64,East,Consumer,2024-05-30
13191,Customer_13191,Male,65,West,Consumer,2025-01-23
13192,Customer_13192,Female,33,Central,Consumer,2023-02-19
13193,Customer_13193,Other,19,Central,Consumer,2022-09-14
13194,Customer_13194,Male,34,South,Consumer,2025-07-09
13195,Customer_13195,Male,49,Central,Enterprise,2022-03-28
13196,Customer_13196,Female,60,North,Small Business,2024-06-23
13197,Customer_13197,Other,25,South,Consumer,2025-12-30
13198,Customer_13198,Female,69,Central,Consumer,2023-07-24
13199,Customer_13199,Male,20,South,Small Business,2024-01-12
13200,Customer_13200,Male,29,South,Consumer,2022-04-18
13201,Customer_13201,Female,37,South,Small Business,2024-11-08
13202,Customer_13202,Female,33,East,Enterprise,2025-10-20
13203,Customer_13203,Male,31,East,Consumer,2025-11-03
13204,Customer_13204,Female,33,West,Consumer,2022-06-09
13205,Customer_13205,Female,66,Central,Small Business,2022-04-10
13206,Customer_13206,Female,60,West,Enterprise,2022-09-22
13207,Customer_13207,Female,66,South,Consumer,2024-01-20
13208,Customer_13208,Female,68,Central,Small Business,2024-12-08
13209,Customer_13209,Male,50,South,Consumer,2023-11-08
13210,Customer_13210,Female,47,North,Consumer,2024-03-09
13211,Customer_13211,Male,29,North,Small Business,2025-12-09
13212,Customer_13212,Female,32,East,Enterprise,2024-12-18
13213,Customer_13213,Male,35,North,Consumer,2022-07-02
13214,Customer_13214,Female,45,North,Small Business,2023-10-21
13215,Customer_13215,Male,40,South,Consumer,2025-08-17
13216,Customer_13216,Male,31,South,Consumer,2023-08-31
13217,Customer_13217,Male,47,East,Consumer,2025-10-09
13218,Customer_13218,Male,50,West,Consumer,2025-05-21
13219,Customer_13219,Female,62,West,Consumer,2025-04-27
13220,Customer_13220,Female,32,South,Consumer,2023-10-05
13221,Customer_13221,Female,24,South,Small Business,2022-12-13
13222,Customer_13222,Male,32,Central,Small Business,2024-03-22
13223,Customer_13223,Male,69,North,Consumer,2024-03-11
13224,Customer_13224,Male,59,Central,Consumer,2025-03-06
13225,Customer_13225,Male,63,North,Consumer,2024-11-19
13226,Customer_13226,Female,55,Central,Enterprise,2022-05-26
13227,Customer_13227,Male,63,South,Consumer,2023-05-18
13228,Customer_13228,Male,61,East,Consumer,2024-03-09
13229,Customer_13229,Male,28,West,Consumer,2024-08-25
13230,Customer_13230,Male,46,East,Consumer,2025-04-29
13231,Customer_13231,Female,48,South,Consumer,2023-04-16
13232,Customer_13232,Female,42,East,Small Business,2023-11-21
13233,Customer_13233,Male,69,West,Small Business,2025-09-30
13234,Customer_13234,Male,41,North,Consumer,2022-01-01
13235,Customer_13235,Male,36,North,Consumer,2022-04-20
13236,Customer_13236,Male,19,East,Consumer,2024-06-12
13237,Customer_13237,Male,39,North,Enterprise,2024-12-23
13238,Customer_13238,Other,37,West,Consumer,2024-01-26
13239,Customer_13239,Female,50,South,Small Business,2022-02-22
13240,Customer_13240,Female,25,East,Consumer,2022-09-19
13241,Customer_13241,Male,42,North,Consumer,2025-08-18
13242,Customer_13242,Male,63,East,Consumer,2024-06-04
13243,Customer_13243,Female,26,North,Consumer,2022-08-22
13244,Customer_13244,Female,51,North,Consumer,2022-03-14
13245,Customer_13245,Female,40,North,Consumer,2025-10-12
13246,Customer_13246,Male,22,Central,Consumer,2024-08-08
13247,Customer_13247,Female,42,North,Consumer,2023-04-29
13248,Customer_13248,Male,25,West,Consumer,2024-10-26
13249,Customer_13249,Female,33,North,Consumer,2024-05-26
13250,Customer_13250,Female,65,North,Consumer,2024-05-08
13251,Customer_13251,Female,62,East,Enterprise,2022-05-17
13252,Customer_13252,Male,69,East,Consumer,2024-02-18
13253,Customer_13253,Female,32,Central,Consumer,2025-11-28
13254,Customer_13254,Male,18,Central,Consumer,2023-09-20
13255,Customer_13255,Male,39,West,Consumer,2023-07-09
13256,Customer_13256,Male,20,East,Consumer,2024-01-13
13257,Customer_13257,Female,55,East,Small Business,2023-07-24
13258,Customer_13258,Male,31,South,Consumer,2025-05-14
13259,Customer_13259,Male,53,Central,Consumer,2023-02-14
13260,Customer_13260,Female,35,East,Small Business,2024-11-25
13261,Customer_13261,Male,64,East,Enterprise,2022-08-18
13262,Customer_13262,Female,58,South,Enterprise,2025-06-04
13263,Customer_13263,Male,35,North,Small Business,2022-09-19
13264,Customer_13264,Male,20,Central,Enterprise,2025-02-28
13265,Customer_13265,Female,27,South,Consumer,2024-06-10
13266,Customer_13266,Male,66,East,Consumer,2023-03-24
13267,Customer_13267,Female,56,North,Consumer,2022-07-05
13268,Customer_13268,Female,64,West,Small Business,2025-04-24
13269,Customer_13269,Female,18,North,Enterprise,2025-07-21
13270,Customer_13270,Female,44,West,Consumer,2022-12-18
13271,Customer_13271,Male,44,North,Consumer,2025-12-07
13272,Customer_13272,Male,28,Central,Small Business,2025-03-20
13273,Customer_13273,Female,66,West,Enterprise,2023-01-19
13274,Customer_13274,Female,22,North,Consumer,2024-11-25
13275,Customer_13275,Female,24,East,Enterprise,2022-11-22
13276,Customer_13276,Female,36,South,Consumer,2023-04-10
13277,Customer_13277,Female,46,North,Consumer,2023-04-11
13278,Customer_13278,Female,32,Central,Consumer,2025-01-23
13279,Customer_13279,Male,52,East,Consumer,2025-03-03
